job_id,title,city,experience_level,employment_type,salary_min,salary_max,skills,source_platform,salary_avg
1477,QA Engineer,Noida,Senior,Internship,1634385,1741513,"SQL, Python, Manual Testing, Selenium",Naukri,1687949.0
1478,Web Developer,Noida,Entry,Full-time,479959,775133,"HTML, React, JavaScript",Glassdoor,627546.0
1479,Data Analyst,Remote,Mid,Internship,799738,855110,"Python, Tableau, Excel, SQL, Power BI",Indeed,827424.0
1480,Web Developer,Mumbai,Mid,Internship,1077940,1196060,"CSS, Node.js, HTML, JavaScript, React",Indeed,1137000.0
1481,Business Analyst,Bangalore,Mid,Full-time,970726,1260810,"SQL, Tableau, Excel",Naukri,1115768.0
1482,Data Scientist,Delhi,Senior,Full-time,1814786,1901914,"Machine Learning, SQL, Python, Statistics, Pandas",Glassdoor,1858350.0
1483,Data Engineer,Hyderabad,Senior,Full-time,1309359,1509465,"ETL, AWS, SQL",Naukri,1409412.0
1484,Data Engineer,Bangalore,Entry,Contract,486785,556982,"Python, ETL",Naukri,521883.5
1485,Data Engineer,Hyderabad,Senior,Contract,1973703,2213287,"SQL, Spark, Python",Glassdoor,2093495.0
1486,Data Analyst,Pune,Mid,Contract,1026406,1081837,"Python, Excel",Indeed,1054121.5
1487,Data Engineer,Gurgaon,Entry,Full-time,363419,639305,"Spark, ETL, SQL, Python",Naukri,501362.0
1488,Database Administrator,Hyderabad,Entry,Full-time,467807,676669,"SQL, Linux",Naukri,572238.0
1489,Data Engineer,Delhi,Entry,Contract,428439,656048,"Spark, AWS, ETL, SQL, Python",Glassdoor,542243.5
1490,QA Engineer,Noida,Senior,Contract,2054963,2148713,"Manual Testing, Selenium, Python, SQL, Automation",Indeed,2101838.0
1491,Web Developer,Remote,Entry,Internship,398551,527067,"HTML, JavaScript, CSS, Node.js",Glassdoor,462809.0
1492,Data Analyst,Noida,Entry,Internship,454777,712008,"Power BI, Python, SQL",Naukri,583392.5
1493,Data Engineer,Mumbai,Entry,Internship,427605,582263,"AWS, ETL, Python, SQL, Spark",Glassdoor,504934.0
1494,Business Analyst,Mumbai,Entry,Contract,326551,453993,"SQL, Power BI, Excel, Communication",Naukri,390272.0
1495,Business Analyst,Remote,Entry,Internship,434364,628964,"SQL, Communication, Tableau, Excel, Power BI",Indeed,531664.0
1496,Software Engineer,Kolkata,Mid,Full-time,653111,741368,"Java, React, SQL, Git",Naukri,697239.5
1497,Cloud Engineer,Bangalore,Mid,Internship,775133,1034457,"Docker, Python, Azure, Kubernetes, AWS",Glassdoor,904795.0
1498,Cloud Engineer,Hyderabad,Senior,Internship,2108922,2359105,"Python, AWS",Glassdoor,2234013.5
1499,Data Engineer,Chennai,Mid,Contract,978820,1195335,"SQL, Spark, Python, ETL",Glassdoor,1087077.5
1500,QA Engineer,Delhi,Mid,Full-time,621963,683500,"Selenium, Manual Testing, Automation, Python",Glassdoor,652731.5
1501,QA Engineer,Noida,Entry,Internship,443407,642353,"Manual Testing, Selenium, Python, SQL",Naukri,542880.0
1502,Data Analyst,Gurgaon,Mid,Full-time,845527,1135423,"Python, SQL, Tableau",LinkedIn,990475.0
1503,Database Administrator,Remote,Mid,Internship,735310,936578,"Backup & Recovery, MySQL, Oracle, Linux",Indeed,835944.0
1504,QA Engineer,Mumbai,Entry,Internship,426719,548071,"Automation, SQL, Manual Testing, Python",LinkedIn,487395.0
1505,Data Analyst,Delhi,Senior,Full-time,1510319,1705812,"Excel, Tableau, Python",Indeed,1608065.5
1506,Data Engineer,Kolkata,Entry,Internship,494648,649466,"Spark, ETL, SQL, Python, AWS",Indeed,572057.0
1507,Data Engineer,Gurgaon,Senior,Internship,1319334,1483530,"AWS, SQL, Spark, ETL, Python",LinkedIn,1401432.0
1508,Machine Learning Engineer,Hyderabad,Mid,Full-time,855076,1135528,"SQL, TensorFlow, AWS, PyTorch, Python",Indeed,995302.0
1509,Web Developer,Remote,Entry,Internship,341731,548488,"Node.js, React, HTML, JavaScript",Naukri,445109.5
1510,Data Scientist,Bangalore,Entry,Contract,412339,591483,"SQL, Python",Naukri,501911.0
1511,Data Analyst,Pune,Mid,Full-time,752789,1023928,"Power BI, SQL, Python, Tableau",LinkedIn,888358.5
1512,Web Developer,Hyderabad,Mid,Contract,643172,703530,"CSS, Node.js",LinkedIn,673351.0
1513,Business Analyst,Hyderabad,Mid,Contract,752792,964124,"Tableau, Power BI",Indeed,858458.0
1514,Data Engineer,Gurgaon,Entry,Full-time,468680,722123,"AWS, SQL",Indeed,595401.5
1515,Web Developer,Noida,Entry,Contract,342678,574844,"React, JavaScript, Node.js, CSS, HTML",Indeed,458761.0
1516,Business Analyst,Mumbai,Mid,Contract,771237,876430,"Communication, Excel, Power BI",Indeed,823833.5
1517,Data Engineer,Hyderabad,Entry,Contract,330859,419572,"AWS, SQL",LinkedIn,375215.5
1518,Data Engineer,Hyderabad,Senior,Internship,1870984,2072836,"AWS, Spark, SQL",Indeed,1971910.0
1519,Data Scientist,Kolkata,Senior,Contract,1639923,1924696,"Python, Machine Learning, Pandas, SQL, Statistics",Indeed,1782309.5
1520,Machine Learning Engineer,Bangalore,Entry,Internship,402120,501026,"SQL, AWS, PyTorch, TensorFlow, Python",LinkedIn,451573.0
1521,Data Engineer,Noida,Mid,Contract,1055152,1288614,"Python, SQL, AWS",Indeed,1171883.0
1522,Business Analyst,Gurgaon,Entry,Full-time,311016,592808,"Excel, Communication, Tableau",Indeed,451912.0
1523,Software Engineer,Pune,Senior,Full-time,1219346,1434899,"SQL, React, Python, Java",Glassdoor,1327122.5
1524,Data Scientist,Kolkata,Mid,Full-time,677492,814659,"Pandas, Statistics, Machine Learning, Python",Naukri,746075.5
1525,Business Analyst,Bangalore,Senior,Contract,2347400,2473472,"SQL, Power BI, Excel, Tableau, Communication",Glassdoor,2410436.0
1526,QA Engineer,Hyderabad,Senior,Internship,2172120,2461747,"SQL, Manual Testing, Python",Glassdoor,2316933.5
1527,Web Developer,Bangalore,Mid,Contract,1074155,1276084,"React, JavaScript, HTML, Node.js",Naukri,1175119.5
1528,Data Analyst,Gurgaon,Entry,Internship,300589,463313,"SQL, Power BI",Naukri,381951.0
1529,Cloud Engineer,Noida,Senior,Contract,1842156,2093718,"Kubernetes, Azure",LinkedIn,1967937.0
1530,Cloud Engineer,Kolkata,Senior,Full-time,1692481,1985129,"Python, Docker, AWS, Kubernetes, Azure",Indeed,1838805.0
1531,Business Analyst,Chennai,Entry,Internship,305423,381495,"Power BI, Excel, Tableau",Naukri,343459.0
1532,Web Developer,Delhi,Senior,Full-time,2094329,2197830,"JavaScript, HTML, CSS",Glassdoor,2146079.5
1533,Web Developer,Kolkata,Senior,Full-time,1526251,1805160,"HTML, CSS",LinkedIn,1665705.5
1534,Data Scientist,Pune,Mid,Internship,776962,858796,"Pandas, Python, SQL, Machine Learning, Statistics",LinkedIn,817879.0
1535,Machine Learning Engineer,Chennai,Entry,Internship,349623,542571,"Python, AWS, SQL, PyTorch",Naukri,446097.0
1536,Data Engineer,Pune,Mid,Internship,1084816,1333341,"Python, ETL, SQL, AWS",Naukri,1209078.5
1537,Data Scientist,Noida,Senior,Full-time,1598760,1811571,"Pandas, Python, Machine Learning, Statistics, SQL",Naukri,1705165.5
1538,Cloud Engineer,Noida,Mid,Contract,793394,895590,"AWS, Kubernetes",Indeed,844492.0
1539,Software Engineer,Remote,Entry,Full-time,474215,769036,"SQL, Git, React, Java",Indeed,621625.5
1540,Machine Learning Engineer,Hyderabad,Mid,Full-time,911767,1098216,"AWS, TensorFlow",Naukri,1004991.5
1541,Database Administrator,Kolkata,Mid,Full-time,927651,1190205,"Backup & Recovery, MySQL",Indeed,1058928.0
1542,Web Developer,Noida,Senior,Full-time,1423502,1487897,"CSS, JavaScript, Node.js, HTML",Indeed,1455699.5
1543,Web Developer,Noida,Mid,Contract,790728,860418,"JavaScript, Node.js, CSS, HTML, React",LinkedIn,825573.0
1544,Web Developer,Pune,Mid,Full-time,1088327,1275940,"JavaScript, HTML",LinkedIn,1182133.5
1545,Data Scientist,Chennai,Mid,Full-time,695744,896846,"Pandas, Python, Statistics",Indeed,796295.0
1546,Data Analyst,Delhi,Mid,Contract,887800,1182959,"Tableau, Power BI, SQL, Excel",LinkedIn,1035379.5
1547,Data Analyst,Noida,Mid,Contract,774727,895256,"Excel, SQL",LinkedIn,834991.5
1548,Data Scientist,Bangalore,Senior,Internship,1289181,1462185,"Statistics, Python, SQL, Pandas",LinkedIn,1375683.0
1549,QA Engineer,Mumbai,Senior,Internship,1553118,1651648,"Selenium, Python",LinkedIn,1602383.0
1550,Software Engineer,Pune,Senior,Contract,2268885,2381429,"Java, SQL, Git, React, Python",Naukri,2325157.0
1551,Cloud Engineer,Bangalore,Entry,Full-time,460761,685580,"Azure, Docker, Python, AWS, Kubernetes",Glassdoor,573170.5
1552,QA Engineer,Remote,Mid,Internship,730563,942144,"Python, SQL",Indeed,836353.5
1553,QA Engineer,Bangalore,Mid,Internship,909716,1009828,"Manual Testing, Automation, SQL, Selenium",LinkedIn,959772.0
1554,Software Engineer,Bangalore,Entry,Full-time,495265,557471,"Git, Python",Naukri,526368.0
1555,Software Engineer,Hyderabad,Mid,Contract,710207,948226,"Java, Git",LinkedIn,829216.5
1556,Data Scientist,Mumbai,Mid,Full-time,677063,916937,"Machine Learning, Pandas",Glassdoor,797000.0
1557,Business Analyst,Kolkata,Mid,Internship,947665,1050499,"Excel, Communication, Tableau",Indeed,999082.0
1558,Software Engineer,Mumbai,Senior,Internship,1774404,1939079,"SQL, Java",Glassdoor,1856741.5
1559,Business Analyst,Pune,Mid,Full-time,992337,1162594,"Excel, Communication, SQL, Tableau",LinkedIn,1077465.5
1560,Data Engineer,Delhi,Mid,Internship,1003205,1056814,"Spark, Python, ETL, SQL, AWS",Naukri,1030009.5
1561,Web Developer,Mumbai,Senior,Full-time,1778007,2048068,"React, JavaScript, HTML, CSS, Node.js",Glassdoor,1913037.5
1562,Database Administrator,Bangalore,Entry,Contract,427376,578191,"Oracle, MySQL, SQL",Naukri,502783.5
1563,Web Developer,Chennai,Senior,Contract,1407271,1528524,"React, HTML, Node.js, JavaScript",Indeed,1467897.5
1564,Software Engineer,Delhi,Mid,Contract,1088306,1284047,"Git, Java, React",Naukri,1186176.5
1565,Data Analyst,Kolkata,Mid,Contract,778937,829319,"Excel, Tableau, SQL, Python, Power BI",Glassdoor,804128.0
1566,Web Developer,Delhi,Senior,Contract,2042957,2268550,"HTML, React, CSS, Node.js",Naukri,2155753.5
1567,Software Engineer,Bangalore,Mid,Internship,847140,1096088,"React, SQL, Python",Indeed,971614.0
1568,Software Engineer,Kolkata,Mid,Contract,639986,717037,"Python, Git, Java",LinkedIn,678511.5
1569,Software Engineer,Noida,Mid,Full-time,957019,1150822,"Python, React, SQL, Java, Git",LinkedIn,1053920.5
1570,Machine Learning Engineer,Bangalore,Entry,Full-time,454009,611262,"PyTorch, SQL",Indeed,532635.5
1571,Software Engineer,Chennai,Entry,Contract,331137,405650,"React, Python, Java, Git",Naukri,368393.5
1572,Web Developer,Pune,Senior,Internship,1653736,1912329,"JavaScript, HTML, React, Node.js, CSS",LinkedIn,1783032.5
1573,Data Analyst,Chennai,Mid,Internship,891654,1124090,"SQL, Tableau, Power BI",Indeed,1007872.0
1574,QA Engineer,Delhi,Entry,Full-time,341144,452543,"Manual Testing, Automation",Naukri,396843.5
1575,Software Engineer,Pune,Entry,Internship,316062,539512,"Python, React, Java, SQL, Git",Indeed,427787.0
1576,Machine Learning Engineer,Delhi,Senior,Full-time,1332682,1601210,"SQL, AWS, Python",Glassdoor,1466946.0
1577,Data Engineer,Bangalore,Mid,Contract,1041926,1325994,"Python, Spark, AWS, ETL, SQL",Naukri,1183960.0
1578,Data Engineer,Hyderabad,Mid,Full-time,966837,1229855,"ETL, Spark, SQL",Glassdoor,1098346.0
1579,Data Engineer,Kolkata,Senior,Internship,2091051,2186175,"ETL, Spark, SQL, Python, AWS",Naukri,2138613.0
1580,Software Engineer,Delhi,Mid,Contract,843724,1136796,"React, Java",Glassdoor,990260.0
1581,Data Engineer,Mumbai,Entry,Contract,425651,579094,"Python, SQL, ETL",LinkedIn,502372.5
1582,Software Engineer,Mumbai,Entry,Contract,459095,651614,"Python, Java",LinkedIn,555354.5
1583,Machine Learning Engineer,Kolkata,Senior,Internship,1747650,1884701,"TensorFlow, Python, AWS",LinkedIn,1816175.5
1584,Database Administrator,Pune,Entry,Contract,466788,540219,"Oracle, Linux, SQL",Naukri,503503.5
1585,Business Analyst,Kolkata,Senior,Contract,1874952,2045773,"Power BI, Tableau, SQL",LinkedIn,1960362.5
1586,Data Analyst,Bangalore,Entry,Contract,307955,379879,"Excel, SQL, Python, Power BI",LinkedIn,343917.0
1587,Database Administrator,Gurgaon,Entry,Full-time,465372,711579,"MySQL, Backup & Recovery",Indeed,588475.5
1588,Machine Learning Engineer,Hyderabad,Mid,Internship,736736,828488,"AWS, TensorFlow",Indeed,782612.0
1589,QA Engineer,Remote,Senior,Internship,2229993,2416890,"Manual Testing, Automation",Glassdoor,2323441.5
1590,Web Developer,Remote,Senior,Internship,1995754,2168666,"Node.js, React",LinkedIn,2082210.0
1591,Database Administrator,Bangalore,Entry,Full-time,473549,592043,"Linux, Backup & Recovery, Oracle",LinkedIn,532796.0
1592,Machine Learning Engineer,Chennai,Entry,Contract,339310,495526,"AWS, Python, SQL, TensorFlow, PyTorch",Indeed,417418.0
1593,Web Developer,Mumbai,Senior,Internship,1302756,1448755,"CSS, React, JavaScript, HTML",Indeed,1375755.5
1594,Cloud Engineer,Bangalore,Senior,Full-time,2052978,2157482,"Kubernetes, Python, Docker",Glassdoor,2105230.0
1595,Machine Learning Engineer,Remote,Entry,Full-time,316912,382827,"Python, AWS, TensorFlow, PyTorch",Naukri,349869.5
1596,Cloud Engineer,Kolkata,Entry,Internship,463991,706217,"Azure, Kubernetes, Python, AWS",LinkedIn,585104.0
1597,Cloud Engineer,Noida,Entry,Contract,469801,536621,"Docker, Azure, AWS, Python, Kubernetes",Naukri,503211.0
1598,Business Analyst,Delhi,Senior,Contract,2398355,2617486,"Communication, Power BI, SQL, Tableau",Naukri,2507920.5
1599,Software Engineer,Pune,Mid,Contract,980228,1251750,"Python, Java, React, SQL, Git",Indeed,1115989.0
1600,Database Administrator,Noida,Entry,Contract,402204,493274,"Backup & Recovery, Oracle, SQL, Linux",Indeed,447739.0
1601,Business Analyst,Chennai,Entry,Contract,479092,578101,"Excel, SQL, Power BI, Communication",Indeed,528596.5
1602,Database Administrator,Delhi,Mid,Internship,1052504,1178683,"MySQL, SQL",Glassdoor,1115593.5
1603,Machine Learning Engineer,Kolkata,Entry,Internship,386914,627098,"SQL, Python, PyTorch",Naukri,507006.0
1604,Machine Learning Engineer,Delhi,Entry,Internship,362604,466249,"TensorFlow, PyTorch, Python",LinkedIn,414426.5
1605,Cloud Engineer,Remote,Mid,Contract,664057,817530,"Azure, AWS, Kubernetes",Indeed,740793.5
1606,Data Scientist,Remote,Senior,Contract,2178216,2417287,"Pandas, Python",Glassdoor,2297751.5
1607,QA Engineer,Mumbai,Entry,Contract,477938,579839,"Manual Testing, Automation, Python, SQL, Selenium",LinkedIn,528888.5
1608,Data Analyst,Bangalore,Mid,Full-time,1081364,1327983,"Power BI, Python, SQL, Excel, Tableau",LinkedIn,1204673.5
1609,Cloud Engineer,Kolkata,Senior,Full-time,1587614,1692324,"AWS, Python",LinkedIn,1639969.0
1610,Machine Learning Engineer,Hyderabad,Mid,Contract,874658,1166964,"TensorFlow, SQL",Naukri,1020811.0
1611,Machine Learning Engineer,Gurgaon,Mid,Contract,748713,1014468,"SQL, Python",Indeed,881590.5
1612,QA Engineer,Mumbai,Senior,Internship,1925179,2010286,"Selenium, SQL",Glassdoor,1967732.5
1613,QA Engineer,Hyderabad,Entry,Full-time,441355,567964,"Manual Testing, Python, SQL",Indeed,504659.5
1614,Database Administrator,Bangalore,Mid,Internship,702081,796802,"MySQL, Oracle, SQL",Naukri,749441.5
1615,Software Engineer,Delhi,Mid,Internship,819293,889411,"SQL, Java",Indeed,854352.0
1616,Web Developer,Kolkata,Entry,Contract,311233,578703,"HTML, JavaScript, Node.js, CSS",Glassdoor,444968.0
1617,Business Analyst,Noida,Mid,Contract,963691,1038852,"Excel, Communication",LinkedIn,1001271.5
1618,Data Analyst,Mumbai,Entry,Contract,353262,497980,"Python, SQL, Tableau, Excel, Power BI",LinkedIn,425621.0
1619,Database Administrator,Chennai,Entry,Full-time,346008,597228,"Backup & Recovery, Oracle, MySQL",Naukri,471618.0
1620,Data Analyst,Kolkata,Mid,Internship,899914,978428,"Python, Tableau, Power BI, SQL, Excel",Naukri,939171.0
1621,Cloud Engineer,Delhi,Mid,Full-time,726930,856623,"Python, Kubernetes",LinkedIn,791776.5
1622,Software Engineer,Delhi,Mid,Internship,1052373,1277251,"Git, Java, React",Naukri,1164812.0
1623,Software Engineer,Chennai,Senior,Full-time,1414905,1639761,"Git, Java, SQL, React",LinkedIn,1527333.0
1624,Cloud Engineer,Remote,Mid,Internship,749822,950315,"AWS, Kubernetes, Azure",LinkedIn,850068.5
1625,QA Engineer,Noida,Entry,Contract,450133,711963,"SQL, Python, Selenium, Manual Testing, Automation",Glassdoor,581048.0
1626,Cloud Engineer,Remote,Mid,Contract,1099088,1298185,"Azure, Docker, Kubernetes",Glassdoor,1198636.5
1627,Data Scientist,Bangalore,Mid,Contract,924420,1182116,"SQL, Pandas, Python",Indeed,1053268.0
1628,Data Engineer,Delhi,Entry,Internship,405961,603787,"AWS, Python",Naukri,504874.0
1629,Cloud Engineer,Pune,Mid,Contract,661717,831564,"AWS, Kubernetes, Python, Docker, Azure",Glassdoor,746640.5
1630,Cloud Engineer,Mumbai,Senior,Internship,1958753,2179196,"Python, Azure, Docker",Naukri,2068974.5
1631,Cloud Engineer,Delhi,Entry,Internship,406816,689411,"Azure, Kubernetes",LinkedIn,548113.5
1632,Machine Learning Engineer,Kolkata,Entry,Internship,454799,704842,"AWS, TensorFlow, SQL, PyTorch",Naukri,579820.5
1633,Data Scientist,Noida,Senior,Internship,2053383,2268626,"SQL, Python",Glassdoor,2161004.5
1634,Cloud Engineer,Noida,Mid,Contract,1035481,1265225,"Azure, Docker, Kubernetes",LinkedIn,1150353.0
1635,Machine Learning Engineer,Delhi,Entry,Internship,404509,596451,"TensorFlow, PyTorch, SQL",Naukri,500480.0
1636,Web Developer,Bangalore,Senior,Full-time,2203313,2450532,"HTML, Node.js, JavaScript",LinkedIn,2326922.5
1637,Cloud Engineer,Remote,Mid,Internship,632823,697280,"Kubernetes, Azure",Glassdoor,665051.5
1638,Data Scientist,Mumbai,Entry,Full-time,312560,610376,"Statistics, Python",Indeed,461468.0
1639,QA Engineer,Delhi,Senior,Internship,1353433,1628309,"Selenium, Python, Manual Testing, Automation",LinkedIn,1490871.0
1640,Cloud Engineer,Remote,Entry,Contract,407776,622134,"AWS, Docker, Python",Glassdoor,514955.0
1641,Web Developer,Bangalore,Mid,Internship,832099,1039080,"React, CSS, HTML, Node.js",Glassdoor,935589.5
1642,Data Engineer,Noida,Senior,Contract,1472690,1679009,"ETL, Python, Spark",Glassdoor,1575849.5
1643,Data Scientist,Gurgaon,Senior,Internship,1300023,1392220,"Machine Learning, Python",Glassdoor,1346121.5
1644,Business Analyst,Kolkata,Senior,Full-time,1609507,1711526,"Communication, Excel, SQL",Indeed,1660516.5
1645,Data Engineer,Chennai,Mid,Full-time,780743,1070819,"Python, AWS, ETL, Spark, SQL",Naukri,925781.0
1646,Data Analyst,Pune,Entry,Full-time,458053,550882,"Python, SQL",LinkedIn,504467.5
1647,Software Engineer,Mumbai,Mid,Full-time,845224,1025181,"Git, Java, React, SQL",Indeed,935202.5
1648,Database Administrator,Kolkata,Entry,Internship,369362,574696,"MySQL, Backup & Recovery",Indeed,472029.0
1649,Data Analyst,Noida,Entry,Contract,311272,575564,"Python, Power BI",Indeed,443418.0
1650,Web Developer,Mumbai,Entry,Full-time,478794,594363,"React, Node.js",Glassdoor,536578.5
1651,Cloud Engineer,Pune,Entry,Contract,430982,655904,"Azure, AWS, Kubernetes",Glassdoor,543443.0
1652,Data Engineer,Hyderabad,Senior,Contract,2324585,2591462,"Python, SQL, AWS",Glassdoor,2458023.5
1653,Cloud Engineer,Pune,Mid,Contract,1035026,1213818,"Azure, Kubernetes, AWS, Docker, Python",Indeed,1124422.0
1654,Cloud Engineer,Kolkata,Entry,Internship,307643,446371,"Python, Kubernetes, Docker",Indeed,377007.0
1655,Data Analyst,Remote,Mid,Internship,956906,1249941,"Python, Tableau",Glassdoor,1103423.5
1656,Data Analyst,Gurgaon,Mid,Internship,871726,1126168,"SQL, Power BI, Tableau",Naukri,998947.0
1657,Business Analyst,Pune,Senior,Contract,1558487,1655790,"Power BI, Tableau, Communication",LinkedIn,1607138.5
1658,Data Engineer,Noida,Entry,Full-time,387831,579146,"Python, ETL, SQL, Spark, AWS",Indeed,483488.5
1659,Cloud Engineer,Pune,Senior,Contract,1490967,1626790,"Kubernetes, AWS, Docker, Azure, Python",LinkedIn,1558878.5
1660,Business Analyst,Remote,Senior,Contract,1233903,1533749,"Excel, SQL, Tableau",Indeed,1383826.0
1661,Data Analyst,Mumbai,Senior,Contract,1725905,1908906,"Excel, Power BI, Python, Tableau",Glassdoor,1817405.5
1662,QA Engineer,Kolkata,Senior,Contract,1376190,1500525,"Python, Automation, Selenium, Manual Testing",LinkedIn,1438357.5
1663,Data Scientist,Pune,Mid,Contract,810582,977912,"Statistics, SQL, Machine Learning, Python, Pandas",Naukri,894247.0
1664,QA Engineer,Delhi,Mid,Full-time,921925,988566,"Python, Automation, Manual Testing, Selenium, SQL",Glassdoor,955245.5
1665,Cloud Engineer,Pune,Mid,Internship,870593,1071798,"Kubernetes, AWS, Docker",Naukri,971195.5
1666,Cloud Engineer,Kolkata,Mid,Internship,937405,1036225,"Docker, AWS, Python",LinkedIn,986815.0
1667,Web Developer,Chennai,Entry,Internship,490759,703167,"React, HTML, Node.js, JavaScript",Glassdoor,596963.0
1668,Data Engineer,Kolkata,Mid,Contract,779637,1053109,"ETL, Spark, Python, SQL",Naukri,916373.0
1669,Database Administrator,Noida,Senior,Full-time,1940336,2206989,"MySQL, Oracle, Backup & Recovery, SQL",Naukri,2073662.5
1670,Cloud Engineer,Remote,Senior,Internship,1665981,1943074,"Python, AWS, Azure",Indeed,1804527.5
1671,Business Analyst,Delhi,Entry,Contract,478396,768519,"Excel, Power BI, Communication, Tableau",LinkedIn,623457.5
1672,Data Engineer,Noida,Mid,Contract,690102,845916,"SQL, ETL, AWS",Naukri,768009.0
1673,QA Engineer,Chennai,Senior,Full-time,2257973,2335815,"SQL, Automation, Selenium, Manual Testing, Python",LinkedIn,2296894.0
1674,Business Analyst,Chennai,Senior,Contract,1872014,2120191,"Power BI, Tableau, SQL, Communication, Excel",LinkedIn,1996102.5
1675,Web Developer,Remote,Senior,Contract,2274392,2540484,"HTML, React",LinkedIn,2407438.0
1676,QA Engineer,Pune,Mid,Full-time,873438,1141810,"Automation, Manual Testing, Python, Selenium",LinkedIn,1007624.0
1677,Data Scientist,Mumbai,Mid,Internship,646246,781507,"Statistics, Python, SQL, Machine Learning",Glassdoor,713876.5
1678,Software Engineer,Mumbai,Entry,Internship,462366,744651,"Git, React, SQL",Naukri,603508.5
1679,Cloud Engineer,Mumbai,Entry,Internship,383183,445187,"Python, Docker",Glassdoor,414185.0
1680,Data Engineer,Hyderabad,Senior,Full-time,1273803,1527314,"SQL, AWS, Spark, Python",Indeed,1400558.5
1681,QA Engineer,Gurgaon,Senior,Contract,1476057,1724700,"Selenium, SQL, Manual Testing, Automation, Python",LinkedIn,1600378.5
1682,Cloud Engineer,Kolkata,Senior,Internship,1541394,1824750,"Docker, Kubernetes, Azure",Indeed,1683072.0
1683,Data Analyst,Remote,Mid,Internship,882546,1048466,"Power BI, Excel, SQL, Python",Glassdoor,965506.0
1684,Machine Learning Engineer,Chennai,Senior,Contract,1912059,2154181,"PyTorch, AWS, SQL, TensorFlow, Python",Indeed,2033120.0
1685,Cloud Engineer,Delhi,Entry,Full-time,481713,643938,"AWS, Azure, Python, Docker",LinkedIn,562825.5
1686,Data Analyst,Delhi,Entry,Contract,360181,563884,"SQL, Excel, Tableau",Indeed,462032.5
1687,Data Scientist,Chennai,Mid,Full-time,602920,737848,"Statistics, Python, Machine Learning, Pandas",LinkedIn,670384.0
1688,Business Analyst,Pune,Senior,Internship,1835987,1960531,"Communication, Tableau, SQL, Excel, Power BI",LinkedIn,1898259.0
1689,Business Analyst,Gurgaon,Mid,Contract,816677,905921,"Excel, Power BI",Indeed,861299.0
1690,Cloud Engineer,Pune,Senior,Internship,1638621,1937579,"Python, Azure",Indeed,1788100.0
1691,Data Engineer,Kolkata,Senior,Contract,1480443,1580361,"SQL, Spark",LinkedIn,1530402.0
1692,QA Engineer,Bangalore,Entry,Contract,324275,389737,"Selenium, Automation, SQL, Python, Manual Testing",Indeed,357006.0
1693,Web Developer,Pune,Mid,Contract,889798,1061219,"HTML, CSS, React, JavaScript",Naukri,975508.5
1694,Cloud Engineer,Hyderabad,Senior,Full-time,1578882,1864772,"Kubernetes, Python, Azure, Docker",Glassdoor,1721827.0
1695,Machine Learning Engineer,Delhi,Senior,Full-time,1994631,2085199,"PyTorch, TensorFlow",Glassdoor,2039915.0
1696,QA Engineer,Kolkata,Entry,Internship,472406,667581,"Selenium, Python, Automation",Glassdoor,569993.5
1697,Cloud Engineer,Gurgaon,Entry,Contract,422885,518904,"Kubernetes, Azure",LinkedIn,470894.5
1698,Software Engineer,Mumbai,Mid,Full-time,770824,868478,"Python, React, SQL",Naukri,819651.0
1699,Business Analyst,Hyderabad,Entry,Internship,472293,746129,"Power BI, Excel",Glassdoor,609211.0
1700,Cloud Engineer,Pune,Senior,Full-time,1881789,2103052,"Azure, Python, Kubernetes, Docker",Naukri,1992420.5
1701,Web Developer,Hyderabad,Mid,Contract,937959,1109338,"CSS, Node.js, React, JavaScript, HTML",Glassdoor,1023648.5
1702,Data Analyst,Chennai,Senior,Internship,2244627,2454852,"Excel, Python",Indeed,2349739.5
1703,QA Engineer,Gurgaon,Senior,Full-time,2397564,2493263,"Selenium, Manual Testing, Automation, Python, SQL",LinkedIn,2445413.5
1704,QA Engineer,Kolkata,Mid,Contract,658989,765149,"SQL, Manual Testing, Automation, Selenium, Python",Glassdoor,712069.0
1705,Data Engineer,Hyderabad,Entry,Internship,404105,645261,"Spark, SQL",Naukri,524683.0
1706,Data Engineer,Bangalore,Entry,Contract,428174,637185,"Spark, AWS, SQL, Python, ETL",Indeed,532679.5
1707,Cloud Engineer,Pune,Mid,Contract,880488,1033863,"AWS, Azure",Naukri,957175.5
1708,Data Analyst,Delhi,Mid,Internship,938379,1009877,"SQL, Python, Tableau, Excel",Naukri,974128.0
1709,Data Engineer,Remote,Entry,Full-time,339115,557650,"Spark, ETL, AWS",LinkedIn,448382.5
1710,Data Analyst,Delhi,Entry,Internship,372662,594039,"SQL, Excel, Tableau",Naukri,483350.5
1711,QA Engineer,Gurgaon,Mid,Full-time,960067,1165645,"Selenium, Automation, Python, Manual Testing, SQL",LinkedIn,1062856.0
1712,Data Engineer,Pune,Senior,Full-time,1530101,1611054,"AWS, Spark, ETL, Python, SQL",LinkedIn,1570577.5
1713,Data Scientist,Hyderabad,Senior,Full-time,2002332,2157896,"SQL, Pandas",LinkedIn,2080114.0
1714,Data Analyst,Remote,Entry,Internship,335648,575177,"Tableau, Python, SQL, Power BI",LinkedIn,455412.5
1715,QA Engineer,Mumbai,Senior,Internship,2399327,2499775,"Python, SQL, Selenium, Automation, Manual Testing",LinkedIn,2449551.0
